,date,total_cases,total_deaths,ca_cases,ca_deaths,ticker,open,close,volume,neg,neu,pos,compound
0,2020-01-21,1,0,0,0,TSLA,106.0500030517578,109.44000244140624,89017500.0,0.023,0.883,0.094,0.9081
1,2020-01-21,1,0,0,0,TSLA,106.0500030517578,109.44000244140624,89017500.0,0.064,0.861,0.075,0.34
2,2020-01-21,1,0,0,0,TSLA,106.0500030517578,109.44000244140624,89017500.0,0.061,0.8809999999999999,0.057,-0.2023
3,2020-01-21,1,0,0,0,TSLA,106.0500030517578,109.44000244140624,89017500.0,0.08,0.871,0.049,-0.34
4,2020-01-21,1,0,0,0,TSLA,106.0500030517578,109.44000244140624,89017500.0,0.028999999999999998,0.898,0.073,0.3182
5,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.015,0.883,0.10099999999999999,0.9607
6,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.065,0.8190000000000001,0.11599999999999999,0.9990000000000001
7,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.019,0.922,0.059000000000000004,0.765
8,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.07400000000000001,0.877,0.049,-0.9246
9,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.043,0.867,0.09,0.9478
10,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.034,0.893,0.073,0.636
11,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.09300000000000001,0.787,0.12,0.6486
12,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.11,0.797,0.09300000000000001,-0.8537
13,2020-01-22,1,0,0,0,TSLA,114.37799835205078,113.91200256347656,156845000.0,0.05,0.8440000000000001,0.106,0.9712
14,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.024,0.848,0.128,0.9842
15,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.035,0.8390000000000001,0.126,0.9334
16,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.12300000000000001,0.863,0.015,-0.9893
17,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.067,0.838,0.095,0.807
18,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.009000000000000001,0.823,0.168,0.9868
19,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.064,0.8740000000000001,0.062,-0.3182
20,2020-01-23,1,0,0,0,TSLA,112.8499984741211,114.44000244140624,98255000.0,0.092,0.825,0.083,-0.6486
21,2020-01-24,2,0,0,0,TSLA,114.1259994506836,112.96399688720705,71768000.0,0.057,0.8240000000000001,0.11900000000000001,0.9786
22,2020-01-24,2,0,0,0,TSLA,114.1259994506836,112.96399688720705,71768000.0,0.046,0.883,0.07,0.2263
23,2020-01-24,2,0,0,0,TSLA,114.1259994506836,112.96399688720705,71768000.0,0.128,0.799,0.073,-0.9803
24,2020-01-24,2,0,0,0,TSLA,114.1259994506836,112.96399688720705,71768000.0,0.066,0.863,0.071,-0.0793
25,2020-01-25,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-01-26,5,0,0,0,0,0.0,0.0,0.0,0.008,0.9129999999999999,0.079,0.9807
27,2020-01-26,5,0,0,0,0,0.0,0.0,0.0,0.057999999999999996,0.9059999999999999,0.036000000000000004,-0.6915
28,2020-01-26,5,0,0,0,0,0.0,0.0,0.0,0.057999999999999996,0.9,0.043,-0.7882
29,2020-01-27,5,0,0,0,TSLA,108.39800262451172,111.60399627685548,68040500.0,0.026000000000000002,0.912,0.061,0.7717
30,2020-01-28,5,0,0,0,TSLA,113.697998046875,113.37999725341795,58942500.0,0.023,0.87,0.107,0.9933
31,2020-01-28,5,0,0,0,TSLA,113.697998046875,113.37999725341795,58942500.0,0.022000000000000002,0.862,0.11599999999999999,0.9784
32,2020-01-28,5,0,0,0,TSLA,113.697998046875,113.37999725341795,58942500.0,0.037000000000000005,0.856,0.10800000000000001,0.9955
33,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.038,0.821,0.14,0.9933
34,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.115,0.87,0.015,-0.9955
35,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.0,0.872,0.128,0.4767
36,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.028999999999999998,0.8809999999999999,0.09,0.9929
37,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.0,0.917,0.083,0.9081
38,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.012,0.917,0.071,0.8625
39,2020-01-29,5,0,0,0,TSLA,115.13800048828124,116.197998046875,89007500.0,0.012,0.935,0.053,0.8764
40,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.126,0.8370000000000001,0.037000000000000005,-0.9601
41,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.051,0.873,0.077,0.9693
42,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.0,0.975,0.025,0.4939
43,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.079,0.8590000000000001,0.062,-0.937
44,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.076,0.8370000000000001,0.086,-0.1531
45,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.063,0.892,0.046,-0.2263
46,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.03,0.846,0.124,0.9749
47,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.0,0.934,0.066,0.8625
48,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.028999999999999998,0.8759999999999999,0.096,0.8859999999999999
49,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.098,0.841,0.061,-0.9073
50,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.028999999999999998,0.8240000000000001,0.147,0.875
51,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.065,0.8079999999999999,0.127,0.9501
52,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.085,0.838,0.077,-0.6486
53,2020-01-30,6,0,0,0,TSLA,126.48400115966795,128.16200256347656,145028500.0,0.098,0.754,0.14800000000000002,0.9578
54,2020-01-31,7,0,0,0,TSLA,128.0,130.11399841308594,78596500.0,0.046,0.903,0.051,0.5106
55,2020-01-31,7,0,0,0,TSLA,128.0,130.11399841308594,78596500.0,0.094,0.852,0.054000000000000006,-0.9136
56,2020-01-31,7,0,0,0,TSLA,128.0,130.11399841308594,78596500.0,0.059000000000000004,0.872,0.069,-0.1263
57,2020-02-01,8,0,0,0,0,0.0,0.0,0.0,0.105,0.772,0.12300000000000001,0.9657
58,2020-02-01,8,0,0,0,0,0.0,0.0,0.0,0.064,0.882,0.054000000000000006,-0.9403
59,2020-02-02,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2020-02-03,11,0,0,0,TSLA,134.73800659179688,156.0,236167500.0,0.0,0.862,0.138,0.9059999999999999
61,2020-02-03,11,0,0,0,TSLA,134.73800659179688,156.0,236167500.0,0.0,0.887,0.113,0.3182
62,2020-02-03,11,0,0,0,TSLA,134.73800659179688,156.0,236167500.0,0.084,0.768,0.14800000000000002,0.9814
63,2020-02-03,11,0,0,0,TSLA,134.73800659179688,156.0,236167500.0,0.03,0.821,0.149,0.9826
64,2020-02-03,11,0,0,0,TSLA,134.73800659179688,156.0,236167500.0,0.038,0.883,0.079,0.9662
65,2020-02-03,11,0,0,0,TSLA,134.73800659179688,156.0,236167500.0,0.038,0.8140000000000001,0.14800000000000002,0.9887
66,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.035,0.852,0.114,0.9538
67,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.027999999999999997,0.84,0.133,0.9961
68,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.057,0.888,0.055,-0.2309
69,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.0,1.0,0.0,0.0
70,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.047,0.894,0.057999999999999996,0.7269
71,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.05,0.845,0.105,0.9789
72,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.006,0.8640000000000001,0.13,0.9652
73,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.033,0.8490000000000001,0.11800000000000001,0.9628
74,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.125,0.8059999999999999,0.069,-0.9349
75,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.035,0.8909999999999999,0.07400000000000001,0.4939
76,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.0,0.0,0.0,0.0
77,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.162,0.779,0.059000000000000004,-0.9914
78,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.027000000000000003,0.9279999999999999,0.045,0.631
79,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.012,0.8420000000000001,0.146,0.98
80,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.02,0.903,0.077,0.6486
81,2020-02-04,11,0,0,0,TSLA,176.5919952392578,177.41200256347656,304694000.0,0.040999999999999995,0.8270000000000001,0.132,0.9828
82,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.077,0.9059999999999999,0.017,-0.8399
83,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.03,0.878,0.092,0.8909999999999999
84,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.063,0.846,0.091,0.976
85,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.057,0.853,0.09,0.9407
86,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.08,0.8690000000000001,0.051,-0.958
87,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.065,0.831,0.10300000000000001,0.9361
88,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.027999999999999997,0.845,0.127,0.993
89,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.081,0.85,0.069,-0.6542
90,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.062,0.855,0.083,0.8591
91,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.08900000000000001,0.818,0.09300000000000001,0.3327
92,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.033,0.8490000000000001,0.11800000000000001,0.9628
93,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.083,0.795,0.122,0.9331
94,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.035,0.877,0.08800000000000001,0.9889
95,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.052000000000000005,0.8740000000000001,0.07400000000000001,0.8916
96,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.038,0.919,0.043,0.5499
97,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.071,0.861,0.067,-0.1689
98,2020-02-05,12,0,0,0,TSLA,164.65199279785156,146.94000244140625,242119000.0,0.042,0.863,0.096,0.9262
99,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.053,0.87,0.077,0.4939
100,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.017,0.863,0.12,0.9896
101,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.054000000000000006,0.87,0.076,0.6357
102,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.069,0.82,0.111,0.4926
103,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.136,0.8140000000000001,0.05,-0.9928
104,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.08,0.885,0.035,-0.8225
105,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.077,0.809,0.115,0.8765
106,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.02,0.893,0.086,0.9802
107,2020-02-06,12,0,0,0,TSLA,139.98399353027344,149.79200744628906,199404000.0,0.021,0.9159999999999999,0.063,0.9787
108,2020-02-07,12,0,0,0,TSLA,146.11000061035156,149.61399841308594,85317500.0,0.076,0.8270000000000001,0.096,0.8522
109,2020-02-07,12,0,0,0,TSLA,146.11000061035156,149.61399841308594,85317500.0,0.047,0.847,0.105,0.9296
110,2020-02-07,12,0,0,0,TSLA,146.11000061035156,149.61399841308594,85317500.0,0.034,0.866,0.1,0.9917
111,2020-02-07,12,0,0,0,TSLA,146.11000061035156,149.61399841308594,85317500.0,0.114,0.8690000000000001,0.017,-0.9455
112,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.052000000000000005,0.877,0.07200000000000001,0.971
113,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.038,0.93,0.032,-0.2708
114,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.07200000000000001,0.855,0.073,-0.3818
115,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.057,0.736,0.207,0.9752
116,2020-02-09,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.07200000000000001,0.8590000000000001,0.069,-0.29600000000000004
118,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.07400000000000001,0.8740000000000001,0.052000000000000005,-0.9909
119,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.07200000000000001,0.8759999999999999,0.052000000000000005,-0.9895
120,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.08900000000000001,0.83,0.08199999999999999,-0.8975
121,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.085,0.87,0.045,-0.9718
122,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.0,0.867,0.133,0.3182
123,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.08199999999999999,0.85,0.068,-0.6966
124,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.024,0.9309999999999999,0.045,0.7482
125,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.051,0.855,0.095,0.9001
126,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.013999999999999999,0.922,0.065,0.9377
127,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.035,0.883,0.08199999999999999,0.9674
128,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.035,0.905,0.06,0.9401
129,2020-02-10,13,0,0,0,TSLA,160.0,154.25599670410156,123446000.0,0.068,0.871,0.062,-0.7814
130,2020-02-11,13,0,0,0,TSLA,153.75799560546875,154.87600708007812,58487500.0,0.055,0.799,0.146,0.9454
131,2020-02-11,13,0,0,0,TSLA,153.75799560546875,154.87600708007812,58487500.0,0.099,0.862,0.039,-0.9993
132,2020-02-11,13,0,0,0,TSLA,153.75799560546875,154.87600708007812,58487500.0,0.09300000000000001,0.8759999999999999,0.031,-0.9709
133,2020-02-11,13,0,0,0,TSLA,153.75799560546875,154.87600708007812,58487500.0,0.0,0.924,0.076,0.6808
134,2020-02-12,14,0,0,0,TSLA,155.57400512695312,153.45799255371094,60112500.0,0.07200000000000001,0.917,0.011000000000000001,-0.9533
135,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.0,0.922,0.078,0.7003
136,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.077,0.8640000000000001,0.057999999999999996,-0.7906
137,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.138,0.8490000000000001,0.013000000000000001,-0.9194
138,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.0,0.887,0.113,0.3182
139,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.057,0.8590000000000001,0.084,0.8887
140,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.10099999999999999,0.841,0.059000000000000004,-0.9274
141,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.040999999999999995,0.855,0.10400000000000001,0.9859
142,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.013000000000000001,0.872,0.115,0.9935
143,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.10800000000000001,0.8390000000000001,0.053,-0.9492
144,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.096,0.845,0.059000000000000004,-0.8731
145,2020-02-13,15,0,0,0,TSLA,148.3679962158203,160.8000030517578,131446500.0,0.0,0.0,0.0,0.0
146,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.022000000000000002,0.8740000000000001,0.10300000000000001,0.7684
147,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.133,0.8029999999999999,0.064,-0.3612
148,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.031,0.907,0.062,0.9538
149,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.035,0.9079999999999999,0.057,0.4215
150,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.013999999999999999,0.8740000000000001,0.11199999999999999,0.93
151,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.105,0.8540000000000001,0.042,-0.9799
152,2020-02-14,15,0,0,0,TSLA,157.44400024414062,160.00599670410156,78468500.0,0.0,0.897,0.10300000000000001,0.9670000000000001
153,2020-02-15,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2020-02-16,15,0,0,0,0,0.0,0.0,0.0,0.086,0.8490000000000001,0.065,-0.6416
155,2020-02-17,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.0,0.0,0.0,0.0
157,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.037000000000000005,0.86,0.10300000000000001,0.9832
158,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.057,0.871,0.07200000000000001,0.855
159,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.10800000000000001,0.83,0.062,-0.9629
160,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.019,0.883,0.098,0.9286
161,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.099,0.853,0.048,-0.9317
162,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.008,0.868,0.124,0.993
163,2020-02-18,25,0,0,0,TSLA,168.32000732421875,171.67999267578125,81908500.0,0.04,0.935,0.025,-0.5083
164,2020-02-19,25,0,0,0,TSLA,184.6999969482422,183.48399353027344,127115000.0,0.066,0.872,0.063,-0.765
